MZ	sumIntensity
830.674	1055
886.444	1055
875.58	1055
736.847	1055
675.263	1055
556.323	1055
679.373	1055
552.327	1055
607.379	1055
823.859	1055
728.211	1055
707.264	1055
564.768	1055
703.155	1055
786.73	1055
828.629	1055
631.743	1055
799.823	1055
636.933	1055
774.413	1055
693.187	1055
650.777	1055
619.266	1055
729.618	1055
646.236	1055
858.283	1055
1268.26	1054
1028.497	1054
774.355	1054
907.056	1054
970.021	1054
560.691	1054
674.213	1054
646.188	1054
745.847	1054
569.756	1054
969.537	1054
823.931	1054
522.778	1054
672.171	1054
912.562	1054
919.108	1054
1222.457	1054
865.669	1054
750.171	1054
893.07	1054
1099.633	1054
768.789	1054
611.775	1054
784.106	1054
751.3	1054
1020.589	1054
781.767	1054
805.711	1054
758.775	1054
540.233	1054
1017.704	1054
796.645	1054
833.846	1054
919.624	1054
1369.204	1054
728.296	1054
740.805	1054
782.036	1054
507.339	1054
703.237	1054
637.371	1054
1032.85	1054
811.795	1054
835.737	1054
748.868	1054
779.38	1054
930.644	1054
692.332	1054
891.43	1054
803.166	1054
769.862	1054
981.085	1054
680.293	1054
817.579	1054
1341.765	1054
767.682	1054
727.184	1054
728.667	1054
926.513	1054
924.221	1054
941.922	1054
674.835	1054
904.694	1054
791.8	1054
615.96	1054
761.82	1054
901.332	1054
741.262	1054
958.19	1054
797.186	1054
1117.079	1054
748.621	1054
646.861	1054
1035.596	1054
709.707	1054
784.754	1054
754.724	1054
630.727	1054
524.742	1054
827.049	1054
814.104	1054
883.034	1054
628.79	1054
811.255	1054
663.194	1054
854.183	1054
801.07	1054
674.285	1054
1009.247	1054
783.691	1054
616.711	1054
744.663	1054
670.81	1054
667.32	1054
775.292	1054
733.236	1054
636.866	1054
776.093	1054
835.339	1054
584.293	1054
581.86	1054
723.502	1054
832.403	1054
1032.096	1054
675.823	1054
692.765	1054
778.752	1054
828.888	1054
915.483	1054
599.808	1054
565.397	1054
657.762	1054
914.731	1054
983.815	1054
789.723	1054
1051.129	1054
787.118	1054
570.331	1054
810.491	1054
625.215	1054
919.664	1054
650.269	1054
892.304	1054
849.419	1054
1134.575	1054
838.707	1054
515.796	1054
633.179	1054
631.632	1054
761.615	1054
647.7	1054
726.641	1054
645.176	1053
779.927	1053
1275.469	1053
856.93	1053
652.742	1053
1457.162	1053
633.765	1053
887.627	1053
754.214	1053
772.384	1053
776.655	1053
662.17	1053
624.67	1053
911.552	1053
806.149	1053
734.398	1053
972.178	1053
861.337	1053
901.013	1053
766.352	1053
576.313	1053
552.294	1053
713.667	1053
768.092	1053
775.141	1053
536.247	1053
581.207	1053
759.817	1053
653.248	1053
662.362	1053
741.668	1053
673.078	1053
696.31	1053
653.693	1053
577.317	1053
581.267	1053
687.446	1053
675.648	1053
925.744	1053
788.995	1053
707.686	1053
687.685	1053
794.705	1053
712.441	1053
753.761	1053
762.643	1053
769.248	1053
579.883	1053
794.151	1053
793.368	1053
759.662	1053
598.793	1053
1100.543	1053
622.276	1053
974.138	1053
547.267	1053
1084.091	1053
704.729	1053
700.767	1053
744.649	1053
716.948	1053
734.696	1053
604.825	1053
622.664	1053
593.827	1053
895.742	1053
588.442	1053
861.417	1053
629.889	1053
711.356	1053
608.771	1053
866.71	1053
871.517	1053
691.907	1053
571.282	1053
832.622	1053
549.758	1053
552.816	1053
882.181	1053
775.333	1053
619.703	1053
664.659	1053
836.599	1053
918.668	1053
750.809	1053
658.721	1053
583.799	1053
646.22	1053
702.764	1053
644.253	1053
719.75	1053
759.761	1053
613.301	1053
573.717	1053
498.838	1053
621.839	1053
781.69	1053
1369.701	1053
513.851	1053
775.891	1053
617.306	1053
712.752	1053
875.596	1053
912.329	1053
697.542	1053
569.609	1053
551.722	1053
498.759	1053
771.742	1053
913.948	1052
734.729	1052
594.337	1052
714.251	1052
891.643	1052
495.815	1052
814.075	1052
665.422	1052
804.792	1052
848.238	1052
587.225	1052
808.793	1052
774.893	1052
915.623	1052
746.124	1052
811.83	1052
742.623	1052
746.174	1052
619.211	1052
700.193	1052
966.22	1052
571.792	1052
968.211	1052
643.24	1052
838.676	1052
799.336	1052
527.781	1052
723.515	1052
662.701	1052
460.344	1052
809.357	1052
646.988	1052
805.765	1052
745.745	1052
784.03	1052
854.527	1052
862.969	1052
805.652	1052
833.636	1052
882.119	1052
967.822	1052
988.592	1052
544.252	1052
793.244	1052
597.88	1052
623.801	1052
618.879	1052
982.94	1052
1101.577	1052
525.26	1052
996.238	1052
690.348	1052
900.712	1052
925.314	1052
805.815	1052
632.382	1052
1073.903	1052
670.377	1052
956.114	1052
1006.301	1052
661.795	1052
718.217	1052
674.162	1052
822.329	1052
746.591	1052
962.139	1052
776.171	1052
748.85	1052
645.299	1052
1054.196	1052
1070.01	1052
677.85	1052
752.209	1052
1103.477	1052
784.693	1052
544.427	1052
881.066	1052
791.349	1052
722.38	1052
751.77	1052
527.804	1052
555.812	1052
989.108	1052
843.317	1052
707.219	1052
422.864	1052
737.832	1052
1009.656	1052
679.184	1052
528.817	1052
633.595	1052
757.223	1052
657.36	1052
539.288	1052
1470.361	1052
484.815	1052
720.079	1052
760.778	1052
716.747	1052
723.149	1052
868.748	1052
880.795	1052
1149.516	1052
727.226	1052
970.355	1052
860.601	1052
597.191	1052
595.791	1052
749.424	1052
768.133	1052
823.665	1052
697.912	1052
698.89	1052
631.814	1052
580.842	1052
607.377	1052
906.735	1052
736.716	1052
592.75	1052
757.625	1052
570.204	1052
700.553	1052
620.771	1052
612.756	1051
870.536	1051
480.726	1051
505.324	1051
581.738	1051
1419.801	1051
890.284	1051
920.694	1051
759.444	1051
974.718	1051
964.253	1051
1456.01	1051
646.715	1051
847.258	1051
833.74	1051
843.378	1051
783.192	1051
891.074	1051
731.681	1051
882.117	1051
752.703	1051
831.165	1051
689.181	1051
903.14	1051
577.822	1051
575.789	1051
761.348	1051
606.307	1051
734.695	1051
969.118	1051
916.462	1051
721.133	1051
686.207	1051
767.753	1051
433.809	1051
769.643	1051
750.123	1051
742.736	1051
770.789	1051
870.303	1051
753.457	1051
1040.07	1051
760.702	1051
750.29	1051
1409.805	1051
1069.186	1051
760.682	1051
529.737	1051
678.353	1051
913.35	1051
507.854	1051
641.237	1051
681.797	1051
757.818	1051
560.333	1051
790.678	1051
700.247	1051
714.814	1051
749.181	1051
1067.657	1051
809.735	1051
762.569	1051
928.77	1051
587.204	1051
760.579	1051
558.686	1051
913.554	1051
906.081	1051
619.673	1051
736.845	1051
880.709	1051
857.622	1051
771.425	1051
891.262	1051
956.329	1051
722.703	1051
793.184	1051
587.748	1051
623.702	1051
784.336	1051
645.744	1051
954.833	1051
899.012	1051
687.775	1051
758.668	1051
742.502	1051
585.77	1051
705.727	1051
853.691	1051
756.257	1051
747.685	1051
851.326	1051
1022.941	1051
620.401	1051
816.073	1051
729.76	1051
895.19	1051
724.365	1051
610.19	1051
1020.823	1051
838.611	1051
761.612	1051
524.728	1050
657.593	1050
771.587	1050
682.677	1050
783.265	1050
744.188	1050
1219.431	1050
563.231	1050
670.357	1050
1592.147	1050
801.697	1050
972.837	1050
769.657	1050
652.178	1050
1222	1050
765.246	1050
688.67	1050
799.723	1050
547.733	1050
663.253	1050
449.76	1050
879.705	1050
734.229	1050
529.798	1050
664.711	1050
521.812	1050
819.348	1050
932.624	1050
638.235	1050
961.138	1050
875.747	1050
763.237	1050
533.798	1050
736.039	1050
694.26	1050
644.301	1050
712.698	1050
1109.632	1050
1224.748	1050
551.337	1050
979.657	1050
686.713	1050
877.379	1050
795.685	1050
908.738	1050
810.103	1050
493.813	1050
776.828	1050
774.746	1050
837.373	1050
568.721	1050
746.717	1050
705.176	1050
739.44	1050
641.8	1050
510.761	1050
851.223	1050
788.913	1050
589.658	1050
594.412	1050
535.726	1050
804.701	1050
688.684	1050
965.703	1050
564.828	1050
645.385	1050
583.76	1050
756.121	1050
700.073	1050
890.753	1050
898.732	1050
832.205	1050
529.762	1050
878.136	1050
730.296	1050
1362.979	1050
516.326	1050
880.216	1050
773.406	1050
783.19	1050
791.334	1050
525.807	1050
813.277	1050
811.67	1050
1028.51	1050
584.356	1050
805.33	1050
752.68	1050
774.674	1050
861.705	1050
717.176	1050
1010.03	1050
645.28	1050
1352.077	1050
635.164	1050
594.716	1050
816.186	1050
628.682	1050
750.366	1050
501.87	1050
815.271	1050
706.2	1050
1140.288	1050
819.692	1050
681.71	1050
893.572	1050
663.744	1050
798.007	1050
588.759	1050
907.383	1050
538.362	1050
735.776	1050
894.304	1050
744.818	1050
959.473	1050
711.393	1050
832.084	1050
740.755	1050
763.986	1050
736.611	1050
526.248	1050
750.899	1050
721.365	1050
824.691	1050
788.668	1050
825.293	1050
645.73	1050
525.242	1050
1095.51	1050
921.291	1049
600.69	1049
770.367	1049
843.627	1049
467.764	1049
515.724	1049
1322.861	1049
716.671	1049
1131.819	1049
637.737	1049
906.767	1049
598.715	1049
884.635	1049
798.69	1049
879.102	1049
873.453	1049
786.604	1049
846.593	1049
846.678	1049
785.703	1049
746.626	1049
592.247	1049
694.758	1049
870.187	1049
563.305	1049
1527.496	1049
630.804	1049
933.601	1049
654.773	1049
776.168	1049
659.623	1049
790.635	1049
779.623	1049
863.192	1049
682.827	1049
781.713	1049
609.344	1049
461.819	1049
708.124	1049
510.805	1049
525.913	1049
844.735	1049
712.715	1049
635.886	1049
712.718	1049
817.553	1049
633.704	1049
615.857	1049
593.777	1049
864.735	1049
507.756	1049
872.717	1049
634.406	1049
777.844	1049
929.22	1049
873.614	1049
562.744	1049
727.619	1049
823.016	1049
896.089	1049
625.86	1049
721.874	1049
1015.058	1049
615.234	1049
694.809	1049
489.811	1049
750.401	1049
771	1049
658.736	1049
906.319	1049
636.377	1049
792.241	1049
636.252	1049
942.094	1049
714.858	1049
753.77	1049
724.775	1049
680.894	1049
746.219	1049
806.724	1049
778.057	1049
954.108	1049
880.086	1049
780.309	1049
689.784	1049
919.264	1049
958.777	1049
704.269	1049
1273.69	1049
753.73	1049
748.817	1049
907.616	1049
619.221	1049
855.165	1049
748.822	1049
699.341	1049
853.65	1049
825.475	1049
807.678	1049
608.284	1049
843.256	1049
461.79	1049
704.04	1049
723.717	1049
992.701	1049
573.246	1049
611.781	1049
555.238	1049
810.978	1049
791.245	1049
608.733	1049
647.367	1049
682.835	1049
572.806	1049
610.798	1049
572.757	1049
707.501	1049
662.71	1049
841.201	1049
1093.352	1049
613.21	1049
814.189	1049
615.825	1049
574.233	1049
629.908	1049
770.866	1049
651.23	1049
713.163	1049
961.932	1049
678.164	1049
964.205	1049
578.753	1049
1004.659	1049
765.355	1049
861.394	1049
777.144	1049
660.655	1049
593.136	1049
703.246	1049
695.746	1049
586.733	1049
823.789	1049
609.696	1049
580.32	1049
672.162	1049
687.163	1049
1038.637	1049
920.856	1049
755.161	1049
589.87	1049
721.856	1049
658.831	1049
704.069	1049
535.591	1049
496.682	1049
736.15	1049
744.617	1049
830.705	1048
910.138	1048
806.28	1048
1035.491	1048
925.523	1048
711.197	1048
788.192	1048
682.308	1048
775.748	1048
822.67	1048
994.67	1048
910.14	1048
650.235	1048
653.305	1048
708.613	1048
647.395	1048
1228.109	1048
562.815	1048
883.646	1048
806.634	1048
802.326	1048
628.74	1048
879.061	1048
788.055	1048
1365.032	1048
622.76	1048
584.021	1048
706.149	1048
624.186	1048
636.843	1048
887.534	1048
1164.147	1048
807.766	1048
870.737	1048
875.17	1048
779.438	1048
867.229	1048
857.298	1048
963.394	1048
803.78	1048
697.154	1048
1317.343	1048
559.293	1048
993.2	1048
829.543	1048
639.83	1048
822.122	1048
522.736	1048
770.362	1048
771.202	1048
852.927	1048
854.228	1048
704.189	1048
566.797	1048
610.478	1048
889.718	1048
745.86	1048
667.389	1048
969.815	1048
754.876	1048
637.782	1048
584.255	1048
685.711	1048
919.822	1048
572.784	1048
681.151	1048
661.23	1048
760.675	1048
862.042	1048
635.193	1048
715.263	1048
848.387	1048
773.645	1048
546.813	1048
796.811	1048
692.807	1048
634.686	1048
857.742	1048
800.77	1048
641.766	1048
739.469	1048
551.312	1048
630.737	1048
647.878	1048
835.016	1048
681.902	1048
808.041	1048
860.147	1048
540.776	1048
935.392	1048
881.294	1048
790.836	1048
642.409	1048
716.669	1048
626.313	1048
726.249	1048
774.154	1048
839.523	1048
980.536	1048
978.001	1048
568.827	1048
912.159	1048
921.381	1048
906.077	1048
1055.05	1048
998.52	1048
672.306	1048
596.32	1048
894.834	1048
1188.587	1048
600.303	1048
665.254	1048
668.732	1048
552.303	1048
780.799	1048
788.246	1048
680.798	1048
767.224	1048
879.764	1048
686.825	1048
867.795	1048
693.685	1048
903.035	1048
1521.979	1048
771.424	1048
854.786	1048
401.792	1048
687.204	1048
805.74	1048
1033.652	1047
898.494	1047
764.129	1047
765.307	1047
826.703	1047
492.724	1047
980.73	1047
1070.984	1047
948.175	1047
925.131	1047
911.394	1047
756.64	1047
778.248	1047
813.744	1047
707.69	1047
1083.915	1047
816.098	1047
766.164	1047
741.834	1047
746.275	1047
947.071	1047
796.242	1047
929.282	1047
797.671	1047
807.12	1047
737.132	1047
824.814	1047
706.871	1047
706.841	1047
1195.323	1047
1017.164	1047
649.352	1047
702.431	1047
991.95	1047
799.32	1047
717.667	1047
1469.793	1047
776.811	1047
1059.597	1047
710.113	1047
851.056	1047
781.391	1047
808.346	1047
556.722	1047
860.688	1047
719.414	1047
1033.158	1047
534.271	1047
881.2	1047
973.272	1047
849.797	1047
616.877	1047
729.087	1047
662.402	1047
706.688	1047
758.376	1047
669.289	1047
688.39	1047
926.972	1047
725.719	1047
770.668	1047
781.777	1047
735.933	1047
833.271	1047
624.748	1047
687.956	1047
1261.184	1047
826.916	1047
724.311	1047
896.789	1047
867.237	1047
849.251	1047
1243.548	1047
938.533	1047
935.064	1047
658.689	1047
908.144	1047
856.715	1047
644.306	1047
682.306	1047
896.025	1047
997.053	1047
782.262	1047
656.717	1047
1169.01	1047
771.176	1047
676.231	1047
801.226	1047
504.807	1047
786.673	1047
823.981	1047
655.174	1047
596.752	1047
590.285	1047
570.736	1047
748.714	1047
848.039	1047
998.302	1047
717.642	1047
609.851	1047
999.566	1047
605.805	1047
1005.575	1047
917.375	1047
732.181	1047
791.92	1047
700.253	1047
636.363	1047
778.794	1047
690.425	1047
735.65	1047
1154.515	1047
1478.971	1047
587.757	1047
400.856	1047
1009.77	1047
526.686	1047
588.195	1047
804.613	1046
703.327	1046
747.573	1046
846.787	1046
981.97	1046
1074.886	1046
933.504	1046
615.349	1046
754.743	1046
871.802	1046
978.117	1046
684.537	1046
774.116	1046
594.776	1046
926.965	1046
720.644	1046
736.104	1046
829.288	1046
610.218	1046
985.991	1046
560.852	1046
605.377	1046
682.671	1046
750.148	1046
574.874	1046
626.717	1046
764.163	1046
602.214	1046
691.131	1046
964.32	1046
692.645	1046
823.636	1046
647.739	1046
905.111	1046
866.588	1046
520.317	1046
888.745	1046
672.367	1046
753.708	1046
796.754	1046
809.531	1046
761.882	1046
691.626	1046
926.11	1046
772.341	1046
1178.54	1046
808.795	1046
775.164	1046
954.624	1046
972.655	1046
918.626	1046
720.69	1046
730.101	1046
640.279	1046
733.682	1046
588.372	1046
661.726	1046
753.212	1046
739.305	1046
812.958	1046
682.938	1046
768.138	1046
734.199	1046
739.084	1046
822.16	1046
766.261	1046
882.253	1046
842.807	1046
606.876	1046
821.885	1046
587.787	1046
1090.988	1046
749.255	1046
1172.748	1046
783.172	1046
751.683	1046
672.572	1046
724.603	1046
1198.118	1046
811.706	1046
633.895	1046
892.485	1046
755.141	1046
686.664	1046
931.638	1046
956.365	1046
959.073	1046
643.767	1046
655.904	1046
639.284	1046
771.297	1046
680.514	1046
576.719	1046
943.162	1046
687.243	1046
765.312	1046
656.752	1046
675.227	1046
882.789	1046
725.19	1046
725.265	1046
761.087	1046
958.692	1046
830.848	1046
794.251	1046
449.827	1046
751.253	1046
540.648	1046
520.7	1046
717.518	1046
468.741	1046
764.387	1046
762.625	1046
661.206	1045
1040.592	1045
650.87	1045
948.989	1045
601.285	1045
579.217	1045
602.88	1045
414.801	1045
618.271	1045
573.746	1045
825.086	1045
963.597	1045
821.699	1045
803.387	1045
856.709	1045
774.166	1045
1028.252	1045
742.925	1045
786.757	1045
580.754	1045
835.816	1045
714.226	1045
1204.639	1045
799.172	1045
827.228	1045
543.35	1045
769.413	1045
687.688	1045
1448.156	1045
762.651	1045
848.671	1045
690.201	1045
727.769	1045
733.119	1045
804.703	1045
707.251	1045
889.122	1045
871.551	1045
611.831	1045
698.671	1045
896.385	1045
716.698	1045
753.463	1045
715.794	1045
785.64	1045
1067.994	1045
1062.518	1045
430.904	1045
755.368	1045
793.874	1045
844.717	1045
848.678	1045
1239.883	1045
665.401	1045
712.446	1045
679.827	1045
761.182	1045
1292.267	1045
774.291	1045
985.492	1045
615.419	1045
1068.555	1045
1017.94	1045
597.283	1045
712.131	1045
882.254	1045
958.612	1045
724.234	1045
660.437	1045
1075.948	1045
904.088	1045
806.453	1045
854.356	1045
995.979	1045
844.654	1045
724.711	1045
490.765	1045
646.111	1045
643.17	1045
812.31	1045
634.194	1045
945.014	1045
1190.103	1045
693.302	1045
621.748	1045
697.676	1045
795.863	1045
756.204	1045
730.704	1045
575.778	1045
898.352	1045
656.715	1045
801.326	1045
474.401	1045
697.71	1045
665.7	1045
670.241	1045
714.684	1045
612.728	1045
816.26	1045
870.429	1045
619.781	1045
779.955	1045
872.119	1045
811.75	1045
670.974	1045
772.547	1045
1126.822	1045
907.357	1045
797.487	1045
437.882	1045
807.714	1045
849.195	1045
766.357	1045
498.356	1045
503.719	1045
843.153	1045
629.184	1045
793.825	1045
730.843	1045
736.19	1045
902.295	1045
760.857	1045
550.203	1045
811.867	1045
557.593	1045
775.627	1045
762.814	1045
748.1	1045
408.899	1045
943.67	1044
521.143	1044
713.865	1044
761.226	1044
840.647	1044
727.359	1044
690.935	1044
712.211	1044
1078.636	1044
793.15	1044
1348.065	1044
953.174	1044
698.732	1044
738.077	1044
572.831	1044
710.219	1044
936.114	1044
597.204	1044
848.933	1044
549.711	1044
714.772	1044
1016.571	1044
647.019	1044
1256.736	1044
1084.577	1044
777.085	1044
764.189	1044
717.712	1044
566.701	1044
753.073	1044
791.752	1044
599.835	1044
606.717	1044
836.816	1044
598.694	1044
914.521	1044
595.681	1044
632.119	1044
676.285	1044
853.052	1044
906.179	1044
650.277	1044
1050.211	1044
739.699	1044
702.009	1044
912.303	1044
655.752	1044
787.332	1044
748.772	1044
886.849	1044
714.426	1044
759.866	1044
886.7	1044
813.261	1044
644.739	1044
818.368	1044
510.347	1044
738.835	1044
1036.079	1044
827.716	1044
671.817	1044
833.792	1044
749.271	1044
703.724	1044
736.573	1044
900.55	1044
542.789	1044
638.729	1044
729.468	1044
1094.766	1044
931.138	1044
743.43	1044
754.73	1044
880.292	1044
1046.648	1044
505.742	1044
626.821	1044
488.841	1044
835.651	1044
771.326	1044
842.892	1044
567.826	1044
658.854	1044
744.274	1044
694.421	1044
761.497	1044
576.418	1044
751.633	1044
649.188	1044
651.759	1044
1259.823	1044
1001.777	1044
1007.25	1044
616.244	1044
743.493	1044
511.33	1044
725.277	1044
736.82	1044
888.907	1044
1048.605	1044
752.774	1044
697.308	1044
716.715	1044
643.682	1044
890.742	1044
549.353	1044
838.722	1044
808.799	1044
697.682	1044
681.227	1044
639.378	1044
763.321	1044
677.696	1044
866.001	1044
643.204	1044
680.619	1044
735.475	1044
581.308	1044
825.424	1044
692.224	1044
781.696	1044
661.792	1044
671.783	1044
697.713	1044
479.669	1044
632.589	1044
627.281	1043
702.478	1043
761.59	1043
686.221	1043
767.29	1043
612.299	1043
648.268	1043
666.131	1043
914.717	1043
742.697	1043
752.675	1043
561.32	1043
666.384	1043
937.214	1043
691.243	1043
800.166	1043
764.666	1043
523.792	1043
683.642	1043
639.728	1043
657.711	1043
864.414	1043
662.642	1043
777.19	1043
868.342	1043
1101.176	1043
571.883	1043
829.108	1043
1231.478	1043
707.642	1043
759.77	1043
991.706	1043
708.755	1043
796.293	1043
680.284	1043
814.257	1043
424.786	1043
782.149	1043
799.736	1043
806.066	1043
577.72	1043
668.441	1043
1464.473	1043
713.18	1043
656.887	1043
699.205	1043
605.676	1043
1281.197	1043
809.183	1043
707.713	1043
809.785	1043
1157.862	1043
920.338	1043
736.801	1043
750.211	1043
841.165	1043
810.245	1043
775.794	1043
489.787	1043
894.401	1043
947.683	1043
687.464	1043
690.761	1043
656.806	1043
805.164	1043
981.022	1043
849.294	1043
833.743	1043
658.321	1043
835.624	1043
623.257	1043
645.377	1043
794.201	1043
922.076	1043
835.696	1043
673.736	1043
740.155	1043
703.344	1043
712.306	1043
1125.091	1043
736.437	1043
924.233	1043
562.276	1043
983.825	1043
473.372	1043
909.568	1043
847.854	1043
817.264	1043
573.777	1043
634.353	1043
813.64	1043
819.156	1043
982.739	1043
649.253	1043
884.099	1043
826.177	1043
591.265	1043
693.953	1043
921.711	1043
608.715	1043
